id	text	expected	category	tags	note
DCO007	请不要把 QQ 字段直接展示，返回前必须完成脱敏。	approved	contact	privacy,negation	隐私治理语境中的联系方式
DCO008	不必私信，修复步骤公开写在这里更方便其他读者。	approved	contact	negation,public_reply	否定私聊并要求公开交流
DCO009	vх：loan_fast，х 是西里尔字母，急用钱的来。	risk	contact	confusable,account	西里尔形近字符联系方式引流
DCO010	有资源的丝聊我，不要公开问细节。	risk	contact	homophone,scope	私聊同音变体加后置保密要求
DDU007	文档把 aHR0cHM6Ly9kb2NzLmV4YW1wbGUvdGVzdA== 作为 Base64 URL 测试值，请勿访问。	approved	decoded_url	documentation,reserved	保留示例域名的编码链接
DDU008	解码单元测试使用 aHR0cHM6Ly9ldmlsLmV4YW1wbGUvcHJvbW8=，只验证协议识别并不发起请求。	approved	decoded_url	unit_test,reserved	测试语境中的保留域名
DDU009	资源入口 aHR0cHM6Ly9kb3dubG9hZC12aXAueHl6L2ZpbGU=，解码后直接下载。	risk	decoded_url	download,encoded	编码真实下载域名进行引流
DDU010	账号验证页 aHR0cDovL2FjY291bnQtcGhpc2gudG9wL2xvZ2lu，复制解码后登录。	risk	decoded_url	phishing,encoded	编码钓鱼登录地址
DDR007	缉毒纪录片披露所谓小药片如何诱骗青少年，提醒大家务必远离。	approved	drugs	education,warning	禁毒科普中的交易话术
DDR008	医生说明吗啡只能按处方使用，严禁任何形式的私下交易。	approved	drugs	medical,rejection	合法医疗和禁止交易语境
DDR009	🍃种子有货，隐蔽发货，想试效果的加我。	risk	drugs	emoji,trade	用植物 Emoji 隐指违禁品交易
DDR010	k粉刚到一批，量大优惠，需要的私聊。	risk	drugs	slang,trade	字母与中文组合的毒品黑话交易
DGA007	代码里的 betAmount 只是投注模拟器测试变量，不代表真实下注。	approved	gambling	technical,variable	英文赌博术语的代码语境
DGA008	不要加入所谓的内部下注群，必中承诺通常都是骗局。	approved	gambling	rejection,anti_fraud	明确反对博彩引流
DGA009	VIP bet 群今晚开盘，跟单三场不中就退款。	risk	gambling	english,group	英文博彩术语与群聊推广
DGA010	澳門盤有內部號碼，進群充值後統一發。	risk	gambling	traditional,promotion	繁体博彩话术与入群充值
DGO007	法医教材中的遗体照片必须脱敏遮挡，并提前给学生内容警示。	approved	gore	medical,warning	专业教学中的敏感画面治理
DGO008	恐怖游戏的血腥画面应提供分级和关闭选项，不能默认展示。	approved	gore	game,settings	虚拟内容的产品设置讨论
DGO009	遺體原圖無碼版還在，想看的來拿下載地址。	risk	gore	traditional,download	繁体未打码遗体图片传播
DGO010	事故現場血腥視頻完整版，付費後私發原片。	risk	gore	traditional,paid	繁体血腥视频付费传播
DHV007	新闻记录了施暴者说“你去死”，平台随后对该账号进行了处罚。	approved	harmful_value	quote,reporting	转述有害表达并说明处置
DHV008	如果出现轻生想法，请立即联系家人、医生或报警求助。	approved	harmful_value	prevention,support	自伤风险干预和求助
DHV009	你不如找根绳子上吊，省得继续丢人。	risk	harmful_value	self_harm,incitement	替代工具描述下的自伤教唆
DHV010	从楼顶一跃而下就清净了，你可以认真考虑一下。	risk	harmful_value	implicit_self_harm,incitement	未直接出现跳楼一词的自伤诱导
DHA007	有人说“女性不配写代码”，这种性别歧视应当被明确制止。	approved	hate	quote,condemnation	引用仇恨表达并明确反对
DHA008	老年人不应因为年龄被排除在技术服务之外。	approved	hate	anti_discrimination,rejection	反对年龄歧视
DHA009	外地人都滚回去，这个社区不欢迎你们。	risk	hate	region,exclusion	地域群体驱逐
DHA010	残疾人不配使用这个产品，看到账号就全部封掉。	risk	hate	disability,exclusion	针对残障群体剥夺服务
DIP007	日志里的住址和电话必须脱敏，排查结束后也不能对外公开。	approved	illegal_privacy	privacy,governance	日志隐私保护要求
DIP008	安全演练使用的是虚构手机号，不包含任何真实用户信息。	approved	illegal_privacy	test,synthetic	虚构数据的安全演练
DIP009	开房记录和实时定位都能查，先付定金再发结果。	risk	illegal_privacy	lookup,paid	非法隐私查询交易
DIP010	身份證資料我這裡能補全，姓名住址按條收費。	risk	illegal_privacy	traditional,trade	繁体隐私数据交易
DMI007	平台应默认隐藏未成年人的位置、学校和联系方式。	approved	minor	protection,privacy	未成年人默认隐私保护
DMI008	校园安全课引用“学生私照交换群”案例，提醒家长及时举报。	approved	minor	education,reporting	校园风险案例教育
DMI009	初一女生私照合集，付费进群以后随便看。	risk	minor	age_evasion,paid	用年级暗示未成年人内容交易
DMI010	未滿18的陪聊群還有名額，交押金後拉你進群。	risk	minor	traditional,group	繁体未成年人付费群聊
DPO007	接口字段 government_id 只是数据来源编号，与政治宣传无关。	approved	political	technical,identifier	英文技术字段中的政府词义
DPO008	新闻报道某次政治集会被依法处理，文章没有号召读者参加。	approved	political	reporting,negation	新闻转述且否定动员
DPO009	大家把政 治 口 号统一复制，今晚集中刷屏。	risk	political	separator,mobilization	拆词涉政口号与组织刷屏
DPO010	進群領取境外組織材料，明晚統一到廣場集合。	risk	political	traditional,mobilization	繁体涉政资料和线下动员
DRP007	单元测试把“高收益保本”写入 JSON，只用于验证风险短语匹配。	approved	risk_phrase	unit_test,quote	测试数据中的风险短语
DRP008	稳赚不赔从来不是投资承诺，看到这种广告应该立即举报。	approved	risk_phrase	anti_fraud,rejection	明确否定高风险话术
DRP009	高 收 益 保 本项目正在内测，名额有限先私聊。	risk	risk_phrase	separator,promotion	空格拆分风险投资短语
DRP010	征信再差也能包下款，特殊渠道当天到账。	risk	risk_phrase	loan,evasion	贷款灰产承诺
DSI007	安全文档解释 javascript: 伪协议的危害，这里只是普通文本。	approved	script_injection	documentation,plain_text	危险协议仅作为说明文字
DSI008	前端教程用 onerror=handleError 解释事件绑定，但没有把它写进 HTML 标签。	approved	script_injection	technical,plain_text	脱离 HTML 标签的事件属性文本不可执行
DSI009	<svg onload=alert(document.domain)></svg>	risk	script_injection	svg,event_handler	SVG 事件属性注入
DSI010	<iframe srcdoc='<script>alert(1)</script>'></iframe>	risk	script_injection	iframe,srcdoc	嵌入文档脚本注入
DSE007	安全文章演示 SQL 注入的防御方法，并要求所有参数使用占位符。	approved	sensitive	security,defense	攻击术语的防御语境
DSE008	管理员权限变更必须经过审批，不能直接修改生产数据。	approved	sensitive	governance,authorization	权限治理要求
DSE009	把他的 Cookie 发我，我能直接接管这个会话。	risk	sensitive	cookie,hijack	窃取会话凭证
DSE010	DDoS 打站服务按小时收费，目标地址私下发。	risk	sensitive	ddos,paid	网络攻击服务交易
DSX007	医学文章讨论性传播疾病的预防，不包含任何成人视频内容。	approved	sexual	medical,education	医学健康语境
DSX008	平台审核规则要求对色情链接立即下架并保留举报证据。	approved	sexual	governance,rejection	色情内容治理
DSX009	裸l聊可以安排，先看照片再谈价格。	risk	sexual	mixed_script,trade	中英文混写色情服务
DSX010	NSFW 无码合集地址私发，想看的 DM me。	risk	sexual	english,resource	英文缩写与私信引流
DSF007	找人代做课程设计的学生，学术诚信意识通常比较薄弱。	approved	spam_fraud	risk_evaluation,academic	对代做参与者作负面评价
DSF008	所谓低价内部账号大多是骗局，读者不要付款也不要联系。	approved	spam_fraud	anti_fraud,rejection	对账号交易骗局进行警示
DSF009	論文帶寫可以包過，交稿以后再付款。	risk	spam_fraud	traditional,homophone	繁体和同音字代写推广
DSF010	资 源 我 有，需 要 的 私 聊，评论区不要问。	risk	spam_fraud	separator,contact	逐字拆分的资源引流
DTQ007	SHA-256 值 e3b0c44298fc1c149afbf4c8996fb924 只是文档里的校验示例。	approved	text_quality	hash,technical	长十六进制标识与正常说明
DTQ008	日志显示 retry=00000000，但后面还有完整的错误原因和修复建议。	approved	text_quality	log,numbers	技术日志中的重复数字
DTQ009	🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥	risk	text_quality	repeated_emoji,low_quality	大量重复 Emoji
DTQ010	！！！！！！！！！！！！！！！！	risk	text_quality	punctuation,low_quality	只有重复标点且无有效文字
DUR007	本地调试地址 http://localhost:8080/api 只用于开发环境。	approved	url	localhost,technical	本地开发地址
DUR008	Go 官方文档链接 [context](https://pkg.go.dev/context) 可以补到参考资料。	approved	url	official,documentation	官方资料链接
DUR009	资源在 ｗｗｗ．code-pack．top，复制到浏览器打开。	risk	url	fullwidth,download	全角字符混淆外部域名
DUR010	备用入口 hxxp://free-course.vip，记得把协议改回来。	risk	url	obfuscated,diversion	混淆协议引流
DVI007	游戏战斗中的砍杀效果应当允许关闭，并提供低暴力模式。	approved	violence	game,settings	虚拟暴力内容设置
DVI008	警方通报引用“今晚让他见血”的威胁，并提醒当事人及时报警。	approved	violence	reporting,warning	转述暴力威胁并说明防范
DVI009	今晚让他见血，地址发群里，所有人一起上。	risk	violence	threat,mobilization	明确伤害结果与组织行动
DVI010	找几个人去kan他，费用和位置私下谈。	risk	violence	pinyin,paid	拼音混写雇佣暴力
