id	text	expected	category	tags	note
V098	pian yi de chatgpt zhang hao 要不要？很便宜	risk	spam_fraud	account_trade,pinyin	pinyin obfuscated account sale
V099	jia ge bi guan fang di，长期稳定	risk	spam_fraud	account_trade,pinyin	pinyin obfuscated low-price account promotion
V100	lun wen dai xie，什么专业都能搞	risk	spam_fraud	academic_cheating,pinyin	pinyin obfuscated paper writing service
V101	fu fei lun wen dai xie，急单当天交	risk	spam_fraud	academic_cheating,pinyin	pinyin obfuscated paid paper writing service
V102	bi ye lun wen 和 bi ye she ji 都能 dai zuo	risk	spam_fraud	academic_cheating,pinyin	pinyin obfuscated thesis and project outsourcing
V103	xiang mu dou ke yi dai zuo，不会的直接找我	risk	spam_fraud	academic_cheating,project_outsourcing,pinyin	pinyin obfuscated project outsourcing
V104	dai zuo 作业也接，学生党来	risk	spam_fraud	academic_cheating,pinyin	pinyin obfuscated homework outsourcing
V105	kao shi da an 有现成的，需要直接说	risk	spam_fraud	academic_cheating,pinyin	pinyin obfuscated exam answer sale
V106	you xi dai lian dai da，刷分刷排名都可以	risk	spam_fraud	boosting,pinyin	pinyin obfuscated game boosting
V107	shua fen shua pai ming，快速上分	risk	spam_fraud	boosting,pinyin	pinyin obfuscated boosting
V108	kuai su shang fen，想省时间的来	risk	spam_fraud	boosting,pinyin	pinyin obfuscated fast rank boosting
V109	shua liang fu wu，点赞评论收藏关注都能做	risk	spam_fraud	brush,pinyin	pinyin obfuscated engagement manipulation
V110	shua ping lun 真人账号操作，数据好看	risk	spam_fraud	brush,pinyin	pinyin obfuscated comment brushing
V111	kuai su shang re men，有需要的私	risk	spam_fraud	brush,private,pinyin	pinyin obfuscated hot-rank manipulation
V112	tou zi qun 拉人，nei bu qu dao，懂的进	risk	spam_fraud	investment,pinyin	pinyin obfuscated investment group diversion
V113	bao zheng shou yi，稳赚不赔的项目	risk	spam_fraud	investment,pinyin	pinyin obfuscated guaranteed return scam
V114	shen fen zheng zhao pian 可以办理贷款，kuai su ban li	risk	illegal_privacy	loan,privacy,pinyin	pinyin obfuscated ID photo loan request
V115	kuai su ban li dai kuan，不看征信	risk	spam_fraud	loan,pinyin	pinyin obfuscated loan promotion
V116	cheng ren wang zhan hui yuan 有人要吗	risk	sexual	account_trade,pinyin	pinyin obfuscated adult site membership sale
V117	gao qing wu ma zi yuan，想看的私	risk	sexual	resource,private,pinyin	pinyin obfuscated sexual resource diversion
V118	wu ma zi yuan 还有，完整的都有	risk	sexual	resource,pinyin	pinyin obfuscated sexual resource
V119	bo cai zhang hao 出售，赌博下注的来	risk	gambling	account_trade,pinyin	pinyin obfuscated gambling account sale
V120	du bo xia zhu 群，内部有下注技巧	risk	gambling	group,pinyin	pinyin obfuscated gambling group
V121	xia zhu ji qiao 每天更新，稳赚不赔	risk	gambling	instruction,pinyin	pinyin obfuscated gambling instruction
V122	wan quan zi yuan 私发，jia hao you 就给	risk	spam_fraud	resource,contact,pinyin	pinyin obfuscated resource diversion with contact
V125	评论区都有人指出问题了还死鸭子嘴硬，脸是真的大	risk	abuse	insult,shaming	shaming and personal insult
V127	想找现成成品的可以私我，学生作业、实验报告、课程设计都能处理	risk	spam_fraud	academic_cheating,private	academic cheating service diversion
V128	不会写实验报告的别熬夜了，给我题目和要求，直接帮你弄完	risk	spam_fraud	academic_cheating	academic report ghostwriting
V129	论文降重、润色、改格式都接，查重报告也能一起安排	risk	spam_fraud	academic_cheating	paper polishing and plagiarism report service
V130	毕业材料急着交的可以来，资料整理、图表制作、格式修改都能做	risk	spam_fraud	academic_cheating	graduation material outsourcing service
V131	有人要现成的驾考题库吗？内部整理版，省得自己慢慢找	risk	spam_fraud	exam_material,resource	internal exam bank promotion
V132	考试前想要重点题型的私聊，押题资料可以给你	risk	spam_fraud	exam_material,private	exam prediction material diversion
V133	某平台会员低价开通，年卡月卡都有，渠道价不是官网价	risk	spam_fraud	account_trade,membership	low-price platform membership service
V134	流媒体会员可以代开，家庭组、共享组都能安排，价格很香	risk	spam_fraud	account_trade,membership	shared streaming membership service
V135	需要国外服务订阅的可以找我，代充代开都行，省事很多	risk	spam_fraud	account_trade,subscription	foreign service subscription charging service
V136	想买二手账号的注意了，老号、实名号、带等级的都有，具体私聊	risk	spam_fraud	account_trade,private	second-hand verified account sale
V137	游戏里的稀有道具可以直接交易，不想慢慢刷的来，效率高得多	risk	spam_fraud	game_trade	game item trading diversion
V138	有人想要代刷成就吗？挂机、任务、排名都能弄，自己玩太累了	risk	spam_fraud	boosting	achievement boosting service
V139	直播间人气上不去的可以找我，在线人数、互动、热度都能做	risk	spam_fraud	brush,livestream	livestream engagement manipulation
V140	想让帖子看起来热闹一点的也可以做，评论区互动一整套	risk	spam_fraud	brush,comment	comment engagement manipulation
V141	需要删差评的来，指定平台指定内容都能处理，成功后再结算	risk	spam_fraud	negative_content_removal	paid negative review removal
V142	网上那些个人信息查询我这边也能弄，手机号、住址之类的都可以查	risk	illegal_privacy	privacy_query	paid personal information query
V143	有人想查前任最近住哪儿的吗？给个姓名就能帮你问问，价格好说	risk	illegal_privacy	stalking,privacy_query	stalking and address lookup service
V144	手机定位、通话记录这种东西也不是完全没办法，懂的自然懂	risk	illegal_privacy	privacy_query	phone location and call record query
V145	遇到欠钱不还的别只会发朋友圈，地址和联系方式我可以帮你找出来	risk	illegal_privacy	doxxing,privacy_query	address and contact doxxing service
V146	想搞别人账号的别乱找教程，我这边有现成工具，拿过去自己研究	risk	illegal_privacy	hacking,account_attack	account attack tool promotion
V147	网站后台权限、数据库账号之类的如果丢了，别急着找官方，我有办法进去	risk	illegal_privacy	hacking,credential	unauthorized backend and database access
V148	有人需要看现场事故原片的吗？网上那些都处理过了，我这里是完整版本	risk	gore	graphic_content,resource	graphic accident footage resource promotion
V149	vx：bingbingstudent	risk	spam_fraud	contact,wechat	wechat account label diversion
V150	微信：bingbingstudent	risk	spam_fraud	contact,wechat	wechat account label diversion
V151	qq：b i n g b i n g s t u d e n t	risk	spam_fraud	contact,qq,spaced_account	qq account label diversion with spaced account token
V152	有想看完整版的吗，入口还是老地方，昵称里自己找。	risk	spam_fraud	manual_edge,false_negative	隐式资源引流
V153	手里还有几份稀缺材料，不在这里细说，懂的人自然会来。	risk	spam_fraud	manual_edge,false_negative	规避资料和联系方式关键词
V154	预算不多也能安排长期使用的智能助手席位，想省钱的留言。	risk	account_trade	manual_edge,false_negative	隐晦出售 AI 账号
V155	官方价格嫌贵的话我这里有共享位置，按月结。	risk	account_trade	manual_edge,false_negative	隐晦会员共享交易
V156	作业来不及的把要求发过来，剩下的我处理，交付后再付。	risk	academic_cheating	manual_edge,false_negative	不使用代写代做关键词
V157	选题、代码、文档、答辩稿可以一起包圆，时间紧也没事。	risk	academic_cheating	manual_edge,false_negative	毕业项目一条龙的隐晦表达
V158	考试前想少走弯路的来，重点范围已经整理好了，命中率很高。	risk	exam_cheating	manual_edge,false_negative	隐晦押题资料
V159	段位卡住的把号给我，睡一觉起来就能看到变化。	risk	game_boosting	manual_edge,false_negative	不出现代练和上分
V160	直播间冷清可以补点真人氛围，数量和时长都能谈。	risk	engagement_manipulation	manual_edge,false_negative	隐晦直播刷量
V161	帖子没人互动的话我能安排一批不同风格的回复，看着很自然。	risk	engagement_manipulation	manual_edge,false_negative	隐晦刷评论
V162	店铺那几条不好看的评价可以处理掉，见效以后再算钱。	risk	reputation_manipulation	manual_edge,false_negative	隐晦删差评
V163	急用周转的不用看征信，当天能有结果，具体条件单独聊。	risk	loan_fraud	manual_edge,false_negative	规避贷款关键词
V164	只要姓名和大概地区，就能补全对方现在住哪以及常用号码。	risk	illegal_privacy	manual_edge,false_negative	隐晦人肉查询
V165	想知道对象最近和谁联系，我这里能看到一些普通人看不到的记录。	risk	illegal_privacy	manual_edge,false_negative	隐晦通话记录查询
V166	后台进不去不用找管理员，把地址和用户名给我就能想办法进去。	risk	unauthorized_access	manual_edge,false_negative	未明确使用攻击工具
V167	数据表口令忘了也能绕过去恢复访问，不需要走官方流程。	risk	unauthorized_access	manual_edge,false_negative	隐晦绕过认证
V168	那些没处理过的事故原片我还留着，想看完整画面的说一声。	risk	gore	manual_edge,false_negative	隐晦传播血腥内容
V169	晚上有成年人专属的刺激节目，入口不会公开放出来。	risk	sexual	manual_edge,false_negative	隐晦成人内容引流
V170	同城想找点特别安排的可以留意头像，规矩都写在那里。	risk	sexual	manual_edge,false_negative	隐晦性交易引流
V171	未满十八别点，完整合集在另一个地方，名字和这里一样。	risk	sexual	manual_edge,false_negative	跨平台隐式引流
V172	今天这场胜负我有内部方向，跟着下的人连续几天都吃到了。	risk	gambling	manual_edge,false_negative	规避赌博下注关键词
V173	盘口变化提前知道，想一起做的看签名，不公开拉人。	risk	gambling	manual_edge,false_negative	博彩黑话和隐式引流
V174	本金放着也是放着，我这边每天固定回报，想了解再说。	risk	investment_fraud	manual_edge,false_negative	规避保证收益关键词
V175	不用懂技术，每天点几下就返钱，先到先占名额。	risk	spam_fraud	manual_edge,false_negative	可疑返利兼职
V176	那个人明晚会经过老地方，想让他长记性的跟我碰个面。	risk	violence	manual_edge,false_negative	隐晦组织线下伤害
V177	欠钱不还就别讲道理了，我认识几个人能让他主动闭嘴。	risk	violence	manual_edge,false_negative	隐晦暴力讨债
V178	把他单位和家庭情况发出来，大家一起去给他点压力。	risk	doxxing	manual_edge,false_negative	煽动曝光隐私
V179	别直接骂，盯着他的每条动态反复举报，直到账号消失。	risk	harassment	manual_edge,false_negative	组织恶意举报
V180	这种人就应该被全网围着羞辱，越多人参与越好。	risk	cyberbullying	manual_edge,false_negative	煽动网暴
V181	作者这理解能力建议回炉重造，正常人写不出这种东西。	risk	abuse	manual_edge,false_negative	词库外人格羞辱
V185	资源在首字母为 V 的绿色软件里，账号就是头像下面那串。	risk	contact_evasion	manual_edge,false_negative	规避微信关键词
V186	企鹅那边搜昵称同名用户，验证写“教程”就会通过。	risk	contact_evasion	manual_edge,false_negative	规避 QQ 和联系方式关键词
V187	一三八〇〇一三八〇〇〇，晚上联系，白天不回。	risk	contact_evasion	manual_edge,false_negative	中文数字电话号码
V188	看图里的小字，扫一下就能进，不方便把入口打出来。	risk	contact_evasion	manual_edge,false_negative	图片和二维码隐式引流
V189	hxxps://example[.]top/promo 去掉两个符号就能打开完整版。	risk	url_evasion	manual_edge,false_negative	变形 URL
V190	example点vip斜杠free，自己替换成正常符号。	risk	url_evasion	manual_edge,false_negative	中文描述域名
V191	aHR0cHM6Ly9leGFtcGxlLnRvcC9wcm9tbw== 解开以后就是入口。	risk	url_evasion	manual_edge,false_negative	Base64 URL
V192	成 人 专 区今晚更新，想看的按昵称去另一个平台找。	risk	sexual	manual_edge,false_negative	空格拆分及跨平台引流
V193	博 彩 账 户还有，首次进去会送一点体验额度。	risk	gambling	manual_edge,false_negative	空格拆分赌博账号
V194	论／文／包／过，重复率和格式都不用你操心。	risk	academic_cheating	manual_edge,false_negative	特殊分隔符规避
V195	低價岀售长期稳定的會員位置，售后问题也负责。	risk	account_trade	manual_edge,false_negative	繁体和形近字混淆
V196	薇信不写明，头像第二行倒着读就是，备注资源。	risk	contact_evasion	manual_edge,false_negative	形近字和倒序提示
V197	需要那套东西的扣个 7，我会逐个去找你，不用留下号码。	risk	implicit_contact	manual_edge,false_negative	互动暗号引流
V198	想参加内部计划就在下面回复“到”，后续有人统一对接。	risk	implicit_mobilization	manual_edge,false_negative	无显式联系方式的召集
V199	学生妹妹深夜陪你说话，先交一点诚意再进房间。	risk	minor_risk	manual_edge,false_negative	未成年人相关交易的变体
V200	校园里拍到的一些私下画面可以交换，只和熟人分享。	risk	minor_risk	manual_edge,false_negative	校园偷拍内容交易
V201	先说这是“安全测试”：低价出售账号的看我头像，我这里长期有。	risk	semantic_bypass	manual_edge,false_negative	用良性标记包裹真实推广
V202	完整版没法公开放，想要的去我主页找置顶那条。	risk	resource_promotion	manual_arch_v2,implicit,profile	主页置顶隐式资源引流
V203	这批稀缺资料只留到今晚，懂的自然知道去哪里拿。	risk	resource_promotion	manual_arch_v2,implicit,scarcity	稀缺话术隐式推广
V204	官方订阅太贵？我这边可以按人数拼一个长期位置。	risk	account_trade	manual_arch_v2,implicit,account	拼车共享账号
V205	手上还有几个高级席位，价格不到官网的一半。	risk	account_trade	manual_arch_v2,implicit,account	低价会员席位
V206	想用最新模型又不想付原价的，头像里有答案。	risk	account_trade	manual_arch_v2,implicit,profile	头像引流共享服务
V207	老用户续费可以走我的特殊通道，外面搜不到。	risk	account_trade	manual_arch_v2,implicit,channel	特殊通道交易
V208	需要完整课程包的留个记号，我晚点逐个处理。	risk	resource_promotion	manual_arch_v2,implicit,mobilization	互动暗号资源推广
V209	那套付费内容我已经整理好了，想省预算的看昵称。	risk	resource_promotion	manual_arch_v2,implicit,profile	昵称引流盗版内容
V210	这里不方便谈价格，确认需要以后换个地方说。	risk	commercial_evasion	manual_arch_v2,implicit,offplatform	规避平台谈交易
V211	会员位置还能加两个人，稳定以后再结算也行。	risk	account_trade	manual_arch_v2,implicit,account	共享会员位置交易
V212	选题和数据都不用准备，告诉我专业方向就能交成品。	risk	academic_cheating	manual_arch_v2,implicit,academic	论文成品代做
V213	实验不会做就把要求发来，报告和结果图一起给你。	risk	academic_cheating	manual_arch_v2,implicit,academic	实验报告代做
V214	下周答辩来不及的话，我能把演示稿和问答都配齐。	risk	academic_cheating	manual_arch_v2,implicit,academic	答辩材料代做
V215	考试只想过线的报科目，考前会收到重点内容。	risk	exam_cheating	manual_arch_v2,implicit,exam	考前答案推广
V216	把游戏登录信息给我，明早段位肯定不一样。	risk	game_boosting	manual_arch_v2,implicit,game	隐式代练
V217	卡在晋级赛的不用熬夜，我替你把最后几场打完。	risk	game_boosting	manual_arch_v2,implicit,game	代打晋级赛
V218	直播没人说话可以加一批活跃观众，在线时长可选。	risk	engagement_manipulation	manual_arch_v2,implicit,engagement	直播虚假人气
V219	新帖需要热度的话能安排不同账号轮流讨论。	risk	engagement_manipulation	manual_arch_v2,implicit,engagement	虚假评论互动
V220	店铺评分不好看可以做一轮优化，达到目标再付款。	risk	reputation_manipulation	manual_arch_v2,implicit,reputation	操纵店铺评分
V221	竞争对手那条热评可以压下去，我有人能操作。	risk	reputation_manipulation	manual_arch_v2,implicit,reputation	操纵评论排名
V222	最近手头紧的可以试试，不查记录，今天就能到账。	risk	loan_fraud	manual_arch_v2,implicit,finance	隐晦免征信贷款
V223	资金放我这里每天都有固定增长，随时想拿都可以。	risk	investment_fraud	manual_arch_v2,implicit,finance	固定收益承诺
V224	不用学习也不用拉人，手机每天点几次就有收入。	risk	task_fraud	manual_arch_v2,implicit,finance	轻松返利骗局
V225	内部名额还剩三个，先交保证金就能锁定高收益。	risk	investment_fraud	manual_arch_v2,implicit,finance	保证金高收益骗局
V226	征信花了也能安排，具体额度只对有意向的人说。	risk	loan_fraud	manual_arch_v2,implicit,finance	贷款诈骗引流
V227	跟着我的节奏做，连续一个月都没有亏过。	risk	investment_fraud	manual_arch_v2,implicit,finance	稳赚投资暗示
V228	这个项目不公开募集，只接受熟人转介绍加入。	risk	investment_fraud	manual_arch_v2,implicit,finance	私募骗局引流
V229	先投一点试试看，第二天就能看到回款记录。	risk	investment_fraud	manual_arch_v2,implicit,finance	快速回款诱导
V230	有银行卡就能办理，工作和收入证明都可以省掉。	risk	loan_fraud	manual_arch_v2,implicit,finance	违规贷款办理
V231	想把欠款快速抹平的来聊，我有系统里的特殊办法。	risk	financial_fraud	manual_arch_v2,implicit,finance	非法消除欠款
V232	给我姓名和学校，我可以补出他的家庭地址。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	非法查询住址
V233	只知道手机号也没关系，常用地点和关系人都能查。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	手机号反查信息
V234	怀疑对象有事？我能提供最近的通话和出行记录。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	非法查询伴侣记录
V235	把那个人照片发来，可以定位他现在大概在哪。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	照片定位隐私
V236	后台权限过期不用申请，把用户名给我可以恢复进去。	risk	unauthorized_access	manual_arch_v2,implicit,access	绕过后台权限
V237	数据库只读也能改，我有不经过审批的方式。	risk	unauthorized_access	manual_arch_v2,implicit,access	绕过数据库权限
V238	验证码拿不到就跳过那一步，照样能登录别人的号。	risk	unauthorized_access	manual_arch_v2,implicit,access	绕过验证码登录
V239	公司内部通讯录有人可以导出来，按条数算。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	交易内部通讯录
V240	需要查入住记录的准备姓名和证件后四位。	risk	illegal_privacy	manual_arch_v2,implicit,privacy	非法查询入住记录
V241	被封的管理账号可以重新开权限，不需要原管理员同意。	risk	unauthorized_access	manual_arch_v2,implicit,access	非法恢复管理权限
V242	今晚有只给成年人的节目，想进的按头像提示操作。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	成人节目头像引流
V243	同城可以安排私下见面，要求和价格换地方谈。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	同城色情交易
V244	未满十八不要看，剩下的合集都在昵称对应的平台。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	成人资源跨平台引流
V245	新拍的私密内容不公开发，只对付费的人开放。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	付费私密内容
V246	学生模样的也有，先付诚意再发预览。	risk	minor_sexual	manual_arch_v2,implicit,minor	疑似未成年人色情交易
V247	校园偷拍合集可以换资源，别在公开区问。	risk	minor_risk	manual_arch_v2,implicit,minor	校园偷拍资源交换
V248	想找年纪小的陪聊，规则写在个人介绍里。	risk	minor_risk	manual_arch_v2,implicit,minor	未成年人陪聊引流
V249	只接成年客户，特殊服务内容见个人签名。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	特殊服务签名引流
V250	房间密码不直接发，付款截图通过后单独给。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	付费房间引流
V251	高清版本今晚更新，名字不变，去别的平台搜。	risk	sexual_promotion	manual_arch_v2,implicit,sexual	跨平台色情资源引流
V252	今晚这场结果有人提前给了方向，想一起吃的看签名。	risk	gambling	manual_arch_v2,implicit,gambling	赛事下注引流
V253	数字走势已经算好，跟三期不中就退。	risk	gambling	manual_arch_v2,implicit,gambling	彩票预测推广
V254	新盘刚开有体验额度，进去以后再决定要不要跟。	risk	gambling	manual_arch_v2,implicit,gambling	赌博平台体验金
V255	不公开拉群，主页最后一行就是进场方式。	risk	gambling	manual_arch_v2,implicit,gambling	赌博群主页引流
V256	手里有稳定上岸的方法，每天照着号码下就行。	risk	gambling	manual_arch_v2,implicit,gambling	博彩号码推荐
V257	筹码可以代充，到账以后再收服务费。	risk	gambling	manual_arch_v2,implicit,gambling	赌博筹码代充
V258	这个粉末提神很快，想试的私下问来源。	risk	drugs	manual_arch_v2,implicit,drugs	疑似毒品交易
V259	国外带回来的小药片还有，效果比酒强。	risk	drugs	manual_arch_v2,implicit,drugs	可疑药物交易
V260	需要特殊植物种子的留言，包装看不出是什么。	risk	drugs	manual_arch_v2,implicit,drugs	违禁植物种子交易
V261	检测不会显示的那种我能拿到，数量多有优惠。	risk	drugs	manual_arch_v2,implicit,drugs	规避检测违禁品交易
V262	他明天会从侧门出来，想让他记住教训的到那里等。	risk	violence	manual_arch_v2,implicit,violence	线下暴力召集
V263	欠钱不还就去他家门口堵，地址我稍后发。	risk	violence	manual_arch_v2,implicit,violence	堵门威胁并泄露地址
V264	别报警，我们几个人过去就能让他把话收回去。	risk	violence	manual_arch_v2,implicit,violence	群体威胁
V265	把他的单位贴出来，大家每天打电话让他没法工作。	risk	harassment	manual_arch_v2,implicit,harassment	人肉与电话骚扰
V266	盯着她所有账号轮流举报，直到她不敢再出现。	risk	harassment	manual_arch_v2,implicit,harassment	持续网络骚扰
V267	这种人不配活在这里，所有人都应该排挤他。	risk	hate	manual_arch_v2,implicit,hate	群体排斥煽动
V268	作者的脑子大概只够按开机键，别再出来丢人。	risk	abuse	manual_arch_v2,implicit,abuse	直接人格侮辱
V269	看完只能确认你完全没有正常人的理解能力。	risk	abuse	manual_arch_v2,implicit,abuse	贬损智力
V270	去他每篇帖子下面复制这段话，让所有人一起嘲笑。	risk	cyberbullying	manual_arch_v2,implicit,bullying	组织网络霸凌
V271	找到他孩子学校以后发出来，看他还敢不敢说话。	risk	doxxing	manual_arch_v2,implicit,doxxing	以未成年人信息威胁
V272	绿色软件搜同音昵称，头像是蓝色山峰的那个就是我。	risk	contact_evasion	manual_arch_v2,evasion,contact	颜色代称社交软件
V273	企鹅号不写全：八二零，再接四个六。	risk	contact_evasion	manual_arch_v2,evasion,contact	中文数字拆分 QQ
V274	微后面加个信，账号在每句话的首字连起来。	risk	contact_evasion	manual_arch_v2,evasion,contact	藏头联系方式
V275	扫图右下角的小方块，进去后备注“资料”。	risk	contact_evasion	manual_arch_v2,evasion,qrcode	二维码隐式引流
V276	地址是 demo 点 top，后面接斜杠 vip，自行替换。	risk	url_evasion	manual_arch_v2,evasion,url	中文符号混淆域名
V277	hxxp冒号双斜杠free横杠box点cc，浏览器里改一下。	risk	url_evasion	manual_arch_v2,evasion,url	文字描述混淆 URL
V278	网址分三段发：best、deal、vip，按顺序拼起来。	risk	url_evasion	manual_arch_v2,evasion,url	分段域名引流
V279	邮箱不方便直写，用户名是offer，后面接常见谷歌邮箱。	risk	contact_evasion	manual_arch_v2,evasion,email	描述式邮箱规避
